# frame, mcg, now4, now3, now2, sw34, sw23, f4_value, rg2_value, cage_big, cage_small, cage_ratio, surface_carbon_2, surface_carbon_3, n_core_2, n_core_3, surface_carbon_4, n_core_4
1.000000000000000000e+01 1.300000000000000000e+01 4.000000000000000000e+00 2.700000000000000000e+01 5.900000000000000000e+01 2.300000000000000000e+01 3.200000000000000000e+01 8.311117616378668749e-02 3.938261985778808594e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.000000000000000000e+00 9.000000000000000000e+00 1.000000000000000000e+01 4.000000000000000000e+00 1.100000000000000000e+01 2.000000000000000000e+00
1.100000000000000000e+01 4.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000000e+00 1.400000000000000000e+01 2.000000000000000000e+00 1.200000000000000000e+01 8.077905161920254096e-02 2.136297374963760376e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000000e+00 4.000000000000000000e+00 2.000000000000000000e+00 0.000000000000000000e+00 4.000000000000000000e+00 0.000000000000000000e+00
1.200000000000000000e+01 9.000000000000000000e+00 4.000000000000000000e+00 1.400000000000000000e+01 3.300000000000000000e+01 1.000000000000000000e+01 1.900000000000000000e+01 8.747006535802671900e-02 3.329837560653686523e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.000000000000000000e+00 7.000000000000000000e+00 5.000000000000000000e+00 2.000000000000000000e+00 7.000000000000000000e+00 2.000000000000000000e+00
1.300000000000000000e+01 9.000000000000000000e+00 4.000000000000000000e+00 1.400000000000000000e+01 4.200000000000000000e+01 1.000000000000000000e+01 2.800000000000000000e+01 9.034187515027644610e-02 1.809791326522827148e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000000e+00 5.000000000000000000e+00 7.000000000000000000e+00 4.000000000000000000e+00 8.000000000000000000e+00 1.000000000000000000e+00
1.400000000000000000e+01 1.500000000000000000e+01 1.500000000000000000e+01 3.400000000000000000e+01 7.100000000000000000e+01 1.900000000000000000e+01 3.700000000000000000e+01 8.984726697226000369e-02 4.043356776237487793e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.000000000000000000e+00 1.100000000000000000e+01 7.000000000000000000e+00 4.000000000000000000e+00 1.200000000000000000e+01 3.000000000000000000e+00
1.500000000000000000e+01 8.000000000000000000e+00 2.000000000000000000e+00 1.100000000000000000e+01 3.200000000000000000e+01 9.000000000000000000e+00 2.100000000000000000e+01 1.009496291041006577e-01 3.166893422603607178e-01 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+00 6.000000000000000000e+00 3.000000000000000000e+00 2.000000000000000000e+00 7.000000000000000000e+00 1.000000000000000000e+00
1.600000000000000000e+01 1.100000000000000000e+01 6.000000000000000000e+00 2.000000000000000000e+01 4.300000000000000000e+01 1.400000000000000000e+01 2.300000000000000000e+01 9.032740528724200746e-02 1.880756139755249023e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.000000000000000000e+00 7.000000000000000000e+00 7.000000000000000000e+00 4.000000000000000000e+00 7.000000000000000000e+00 4.000000000000000000e+00
1.700000000000000000e+01 1.300000000000000000e+01 9.000000000000000000e+00 2.700000000000000000e+01 6.000000000000000000e+01 1.800000000000000000e+01 3.300000000000000000e+01 8.259536331587871705e-02 6.346549391746520996e-01 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 4.000000000000000000e+00 9.000000000000000000e+00 9.000000000000000000e+00 4.000000000000000000e+00 1.000000000000000000e+01 3.000000000000000000e+00
1.800000000000000000e+01 1.200000000000000000e+01 1.000000000000000000e+01 2.900000000000000000e+01 5.600000000000000000e+01 1.900000000000000000e+01 2.700000000000000000e+01 8.376213847654222222e-02 5.567920207977294922e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+00 7.000000000000000000e+00 7.000000000000000000e+00 5.000000000000000000e+00 1.000000000000000000e+01 2.000000000000000000e+00
1.900000000000000000e+01 1.500000000000000000e+01 1.600000000000000000e+01 3.500000000000000000e+01 7.000000000000000000e+01 1.900000000000000000e+01 3.500000000000000000e+01 8.036152916468913832e-02 4.231863915920257568e-01 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 7.000000000000000000e+00 9.000000000000000000e+00 8.000000000000000000e+00 6.000000000000000000e+00 1.100000000000000000e+01 4.000000000000000000e+00
2.000000000000000000e+01 9.000000000000000000e+00 3.000000000000000000e+00 1.400000000000000000e+01 3.900000000000000000e+01 1.100000000000000000e+01 2.500000000000000000e+01 9.055750184540467540e-02 5.584701895713806152e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+00 7.000000000000000000e+00 4.000000000000000000e+00 2.000000000000000000e+00 8.000000000000000000e+00 1.000000000000000000e+00
2.100000000000000000e+01 1.600000000000000000e+01 1.600000000000000000e+01 4.200000000000000000e+01 7.500000000000000000e+01 2.600000000000000000e+01 3.300000000000000000e+01 8.384538216529804910e-02 5.327714085578918457e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.000000000000000000e+00 8.000000000000000000e+00 1.200000000000000000e+01 8.000000000000000000e+00 1.000000000000000000e+01 6.000000000000000000e+00
2.200000000000000000e+01 2.200000000000000000e+01 2.000000000000000000e+01 5.400000000000000000e+01 1.090000000000000000e+02 3.400000000000000000e+01 5.500000000000000000e+01 9.138066737168770715e-02 1.376242399215698242e+00 2.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+00 1.100000000000000000e+01 1.700000000000000000e+01 1.100000000000000000e+01 1.500000000000000000e+01 7.000000000000000000e+00
2.300000000000000000e+01 2.200000000000000000e+01 2.200000000000000000e+01 5.100000000000000000e+01 1.060000000000000000e+02 2.900000000000000000e+01 5.500000000000000000e+01 7.896307838900326614e-02 1.351413965225219727e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.000000000000000000e+00 1.500000000000000000e+01 1.500000000000000000e+01 7.000000000000000000e+00 1.800000000000000000e+01 4.000000000000000000e+00
2.400000000000000000e+01 2.200000000000000000e+01 2.100000000000000000e+01 5.600000000000000000e+01 1.100000000000000000e+02 3.500000000000000000e+01 5.400000000000000000e+01 8.072122065091873189e-02 1.387258529663085938e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.000000000000000000e+00 7.000000000000000000e+00 1.800000000000000000e+01 1.500000000000000000e+01 1.700000000000000000e+01 5.000000000000000000e+00
2.500000000000000000e+01 1.900000000000000000e+01 1.600000000000000000e+01 4.500000000000000000e+01 9.800000000000000000e+01 2.900000000000000000e+01 5.300000000000000000e+01 8.054224225885307786e-02 6.905461549758911133e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 8.000000000000000000e+00 1.000000000000000000e+01 1.100000000000000000e+01 9.000000000000000000e+00 1.300000000000000000e+01 6.000000000000000000e+00
2.600000000000000000e+01 2.400000000000000000e+01 2.400000000000000000e+01 6.600000000000000000e+01 1.210000000000000000e+02 4.200000000000000000e+01 5.500000000000000000e+01 7.647046098300036565e-02 1.254591584205627441e+00 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 8.000000000000000000e+00 1.100000000000000000e+01 1.600000000000000000e+01 1.300000000000000000e+01 1.700000000000000000e+01 7.000000000000000000e+00
2.700000000000000000e+01 2.200000000000000000e+01 2.300000000000000000e+01 6.100000000000000000e+01 1.140000000000000000e+02 3.800000000000000000e+01 5.300000000000000000e+01 7.870902253531164572e-02 7.777232527732849121e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 7.000000000000000000e+00 1.200000000000000000e+01 1.500000000000000000e+01 1.000000000000000000e+01 1.700000000000000000e+01 5.000000000000000000e+00
2.800000000000000000e+01 1.700000000000000000e+01 1.400000000000000000e+01 3.800000000000000000e+01 8.400000000000000000e+01 2.400000000000000000e+01 4.600000000000000000e+01 8.147003458976030676e-02 6.703531742095947266e-01 1.000000000000000000e+00 2.000000000000000000e+00 5.000000000000000000e-01 5.000000000000000000e+00 1.000000000000000000e+01 1.200000000000000000e+01 7.000000000000000000e+00 1.200000000000000000e+01 5.000000000000000000e+00
2.900000000000000000e+01 2.400000000000000000e+01 2.100000000000000000e+01 5.900000000000000000e+01 1.140000000000000000e+02 3.800000000000000000e+01 5.500000000000000000e+01 7.478554641431943428e-02 7.462923526763916016e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 9.000000000000000000e+00 1.500000000000000000e+01 1.500000000000000000e+01 9.000000000000000000e+00 2.000000000000000000e+01 4.000000000000000000e+00
3.000000000000000000e+01 1.900000000000000000e+01 2.400000000000000000e+01 5.400000000000000000e+01 8.800000000000000000e+01 3.000000000000000000e+01 3.400000000000000000e+01 9.624330675164417814e-02 6.533210277557373047e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 5.000000000000000000e+00 1.300000000000000000e+01 1.400000000000000000e+01 6.000000000000000000e+00 1.400000000000000000e+01 5.000000000000000000e+00
3.100000000000000000e+01 2.000000000000000000e+01 1.700000000000000000e+01 4.900000000000000000e+01 9.800000000000000000e+01 3.200000000000000000e+01 4.900000000000000000e+01 8.329039622294208411e-02 1.318744659423828125e+00 2.000000000000000000e+00 1.000000000000000000e+00 2.000000000000000000e+00 4.000000000000000000e+00 8.000000000000000000e+00 1.600000000000000000e+01 1.200000000000000000e+01 1.300000000000000000e+01 7.000000000000000000e+00
3.200000000000000000e+01 2.000000000000000000e+01 2.200000000000000000e+01 5.000000000000000000e+01 9.500000000000000000e+01 2.800000000000000000e+01 4.500000000000000000e+01 7.193804697845082585e-02 6.594317555427551270e-01 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 6.000000000000000000e+00 1.200000000000000000e+01 1.400000000000000000e+01 8.000000000000000000e+00 1.400000000000000000e+01 6.000000000000000000e+00
3.300000000000000000e+01 1.200000000000000000e+01 9.000000000000000000e+00 2.800000000000000000e+01 5.800000000000000000e+01 1.900000000000000000e+01 3.000000000000000000e+01 8.861257297712218928e-02 5.409057140350341797e-01 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.000000000000000000e+00 7.000000000000000000e+00 8.000000000000000000e+00 5.000000000000000000e+00 9.000000000000000000e+00 3.000000000000000000e+00
3.400000000000000000e+01 1.800000000000000000e+01 1.900000000000000000e+01 5.000000000000000000e+01 9.000000000000000000e+01 3.100000000000000000e+01 4.000000000000000000e+01 7.203203289720541691e-02 7.612311840057373047e-01 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+00 1.100000000000000000e+01 1.300000000000000000e+01 7.000000000000000000e+00 1.300000000000000000e+01 5.000000000000000000e+00
3.500000000000000000e+01 1.700000000000000000e+01 1.400000000000000000e+01 3.600000000000000000e+01 7.400000000000000000e+01 2.200000000000000000e+01 3.800000000000000000e+01 7.466132300782848952e-02 7.994743585586547852e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+00 8.000000000000000000e+00 1.200000000000000000e+01 9.000000000000000000e+00 1.300000000000000000e+01 4.000000000000000000e+00
3.600000000000000000e+01 2.100000000000000000e+01 1.800000000000000000e+01 5.300000000000000000e+01 1.030000000000000000e+02 3.500000000000000000e+01 5.000000000000000000e+01 8.092668346685845393e-02 2.127570152282714844e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.000000000000000000e+00 1.100000000000000000e+01 1.500000000000000000e+01 1.000000000000000000e+01 1.400000000000000000e+01 7.000000000000000000e+00
3.700000000000000000e+01 2.100000000000000000e+01 2.100000000000000000e+01 4.700000000000000000e+01 1.030000000000000000e+02 2.600000000000000000e+01 5.600000000000000000e+01 8.487691368428770811e-02 1.606965780258178711e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.000000000000000000e+00 9.000000000000000000e+00 1.500000000000000000e+01 1.200000000000000000e+01 1.200000000000000000e+01 9.000000000000000000e+00
3.800000000000000000e+01 1.500000000000000000e+01 1.600000000000000000e+01 3.600000000000000000e+01 6.700000000000000000e+01 2.000000000000000000e+01 3.100000000000000000e+01 9.013368579400896086e-02 5.672772526741027832e-01 0.000000000000000000e+00 2.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+00 1.000000000000000000e+01 1.000000000000000000e+01 5.000000000000000000e+00 1.200000000000000000e+01 3.000000000000000000e+00
3.900000000000000000e+01 2.200000000000000000e+01 1.700000000000000000e+01 5.900000000000000000e+01 1.110000000000000000e+02 4.200000000000000000e+01 5.200000000000000000e+01 8.741012891531822759e-02 7.212717533111572266e-01 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 7.000000000000000000e+00 9.000000000000000000e+00 1.500000000000000000e+01 1.300000000000000000e+01 1.500000000000000000e+01 7.000000000000000000e+00
4.000000000000000000e+01 2.600000000000000000e+01 2.500000000000000000e+01 7.100000000000000000e+01 1.300000000000000000e+02 4.600000000000000000e+01 5.900000000000000000e+01 8.444379034787623250e-02 9.013478755950927734e-01 0.000000000000000000e+00 2.000000000000000000e+00 0.000000000000000000e+00 6.000000000000000000e+00 1.300000000000000000e+01 2.000000000000000000e+01 1.300000000000000000e+01 1.600000000000000000e+01 1.000000000000000000e+01
4.100000000000000000e+01 1.100000000000000000e+01 9.000000000000000000e+00 2.600000000000000000e+01 5.600000000000000000e+01 1.700000000000000000e+01 3.000000000000000000e+01 7.807479943016093493e-02 3.674993515014648438e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+00 9.000000000000000000e+00 6.000000000000000000e+00 2.000000000000000000e+00 1.000000000000000000e+01 1.000000000000000000e+00
